config,windows,level,normalized,richer,quantity,truth,median,lo,hi,width_post,width_prior,contraction,bias_log,covered
E8_relax_network,swe+ceus+relax,network,False,False,t0,4.0,3.997227214433911,3.965656700071386,4.0287977287964365,0.06314102872505045,13.499999999999998,0.004677113238892626,-0.0027727855660888423,True
E8_relax_constitutive_norm,swe+ceus+relax,constitutive,True,False,mu,2999.9999999999977,3009.598260114651,2999.471248274681,3019.7594634371585,0.006741157787182573,2.302585092994047,0.002927647628612525,0.003194312784527753,True
E8_relax_constitutive_norm,swe+ceus+relax,constitutive,True,False,eta_s,1.5,1.4883382701896384,1.4686881038472337,1.508251343977315,0.026581373461379756,4.605170185988092,0.005772071907843384,-0.007804865416601969,True
E8_relax_constitutive_norm,swe+ceus+relax,constitutive,True,False,phi,0.028000000000000004,0.022310016079510244,0.006042236834391151,0.08237625090016193,2.612522897933116,2.995732273553991,0.8720815678344134,-0.22716878099994942,True
E8_relax_constitutive_norm,swe+ceus+relax,constitutive,True,False,k,3.4999999999999997e-13,3.114397126766685e-13,9.240256283656063e-14,1.0496970176431972e-12,2.4301021322967378,6.907755278982138,0.35179331550593307,-0.11672737374568243,True
E8_relax_constitutive_norm,swe+ceus+relax,constitutive,True,False,D,1.0000000000000004e-06,1.0014059829744175e-06,9.69013587634026e-07,1.0348811982971898e-06,0.06576328073873793,4.605170185988092,0.014280314968344142,0.001404995505822626,True
E8_relax_constitutive_norm,swe+ceus+relax,constitutive,True,False,vmag,0.0010488088481701513,0.0010501832224274793,0.001043085154834162,0.00105732959150733,0.0135636593485014,4.605170185988091,0.002945311204734807,0.0013095565943235243,True
E8_relax_constitutive_norm,swe+ceus+relax,constitutive,True,False,S_v,2.800000000000001e-05,2.217114822107745e-05,6.599317268763925e-06,7.44864647995711e-05,2.423651228781946,5.493815094879564,0.44115995659207335,-0.23341269622924266,True
E8_relax_constitutive_norm,swe+ceus+relax,constitutive,True,False,C_v,0.0010000000000000002,0.0009937755375012773,0.00021798611004992776,0.004530517190796032,3.034160036721939,4.605170185988091,0.6588594805798531,-0.006243915229293684,True
E8_relax_constitutive_norm,swe+ceus+relax,constitutive,True,False,M,95999.99999999997,118277.1944140802,35281.86611064609,396506.6551353664,2.4193237016061957,6.907755278982138,0.35023297784844004,0.20868278336768853,True
E8_relax_constitutive_norm,swe+ceus+relax,constitutive,True,False,A,1.0,0.9999999453276965,0.9090908593888151,1.0999999398604663,0.19062035960864981,0.19062035960864981,1.0,-5.467230490285952e-08,True
E8_relax_constitutive_norm,swe+ceus+relax,constitutive,True,False,t0,4.0,4.006560019176753,3.968746010057521,4.044374028295985,0.07562801823846396,13.499999999999998,0.005602075425071406,0.006560019176752974,True
E8_relax_constitutive_Pcal,swe+ceus+relax,constitutive,False,False,mu,2999.9999999999977,3009.577573206861,2999.451261459144,3019.738071937687,0.0067407373883898725,2.302585092994047,0.002927465051736657,0.0031874391166493155,True
E8_relax_constitutive_Pcal,swe+ceus+relax,constitutive,False,False,eta_s,1.5,1.4882725752562729,1.4686273643840178,1.5081805718559185,0.026575806192523012,4.605170185988092,0.005770862990771506,-0.007849006177210072,True
E8_relax_constitutive_Pcal,swe+ceus+relax,constitutive,False,False,phi,0.028000000000000004,0.028039069946484193,0.02541016515740329,0.030939958028363135,0.19689919158266625,2.995732273553991,0.06572656486057568,0.001394382628113533,True
E8_relax_constitutive_Pcal,swe+ceus+relax,constitutive,False,False,k,3.4999999999999997e-13,3.819472342983979e-13,3.253192222436095e-13,4.484324313272607e-13,0.3209510928074725,6.907755278982138,0.046462429522367926,0.08734931447336791,True
E8_relax_constitutive_Pcal,swe+ceus+relax,constitutive,False,False,D,1.0000000000000004e-06,9.949454369364625e-07,9.690295425953724e-07,1.0215544304556228e-06,0.052785598529283564,4.605170185988092,0.011462247082614127,-0.005067380576948111,True
E8_relax_constitutive_Pcal,swe+ceus+relax,constitutive,False,False,vmag,0.0010488088481701513,0.0010475231816804657,0.001039345588926518,0.001055765115904625,0.015674458741642913,4.605170185988091,0.003403665469157853,-0.0012265868503371635,True
E8_relax_constitutive_Pcal,swe+ceus+relax,constitutive,False,False,S_v,2.800000000000001e-05,2.7197660312202002e-05,2.312389292427174e-05,3.19891087923823e-05,0.32452908592187774,5.493815094879564,0.05907171616029645,-0.029073558506757635,True
E8_relax_constitutive_Pcal,swe+ceus+relax,constitutive,False,False,C_v,0.0010000000000000002,0.0009699915283963374,0.0008025115139647575,0.0011724237581493214,0.37908227065277317,4.605170185988091,0.08231666916592721,-0.03046794113487028,True
E8_relax_constitutive_Pcal,swe+ceus+relax,constitutive,False,False,M,95999.99999999997,96422.54332724815,84287.7916605509,110304.31191195217,0.269005983717972,6.907755278982138,0.03894260477589041,0.004391834751968915,True
E8_relax_constitutive_Pcal,swe+ceus+relax,constitutive,False,False,A,1.0,1.0009672182435907,0.9102185637656864,1.100763499980908,0.19007455827391864,0.19062035960864981,0.9971367101822086,0.0009667507894211943,True
E8_relax_constitutive_Pcal,swe+ceus+relax,constitutive,False,False,t0,4.0,3.9974289993993075,3.9658519352201,4.029006063578516,0.06315412835841563,13.499999999999998,0.004678083582104862,-0.0025710006006924857,True
E8_relax_constitutive_Cvcal,swe+ceus+relax,constitutive,False,False,mu,2999.9999999999977,3009.576795063393,2999.4503717316684,3019.7374061418,0.006740813537155559,2.302585092994047,0.002927498122725398,0.0031871805609053894,True
E8_relax_constitutive_Cvcal,swe+ceus+relax,constitutive,False,False,eta_s,1.5,1.488270125586873,1.4686243777490817,1.5081786740522134,0.026576581477329456,4.605170185988092,0.005771031341728177,-0.007850652160248772,True
E8_relax_constitutive_Cvcal,swe+ceus+relax,constitutive,False,False,phi,0.028000000000000004,0.028008421269724866,0.02538620499668592,0.03090149402499453,0.19659861693837039,2.995732273553991,0.06562623057938864,0.0003007144139188789,True
E8_relax_constitutive_Cvcal,swe+ceus+relax,constitutive,False,False,k,3.4999999999999997e-13,3.845564513727762e-13,2.4388703608319323e-13,6.063613165645149e-13,0.9107708891295192,6.907755278982138,0.1318475904756895,0.09415744130009074,True
E8_relax_constitutive_Cvcal,swe+ceus+relax,constitutive,False,False,D,1.0000000000000004e-06,9.94873853871128e-07,9.68962268206621e-07,1.0214783563742769e-06,0.05278055371787213,4.605170185988092,0.011461151615735013,-0.005139329889829014,True
E8_relax_constitutive_Cvcal,swe+ceus+relax,constitutive,False,False,vmag,0.0010488088481701513,0.00104752047790541,0.0010393430201480328,0.001055762275167722,0.015674239585331654,4.605170185988091,0.0034036178799695263,-0.0012291679660512145,True
E8_relax_constitutive_Cvcal,swe+ceus+relax,constitutive,False,False,S_v,2.800000000000001e-05,2.7468057014845924e-05,1.8436982275113635e-05,4.092286605868509e-05,0.797330425453577,3.1035495276192426,0.2569091997269383,-0.019180743736464834,True
E8_relax_constitutive_Cvcal,swe+ceus+relax,constitutive,False,False,C_v,0.0010000000000000002,0.0009807070791432641,0.0006650447568564963,0.00144619796662685,0.7768389577941592,0.8109302162163292,0.9579603056583161,-0.01948145815038238,True
E8_relax_constitutive_Cvcal,swe+ceus+relax,constitutive,False,False,M,95999.99999999997,95562.87944046372,63607.04601918276,143573.14949350854,0.8141204072131276,6.907755278982138,0.11785600015249655,-0.004563737186424888,True
E8_relax_constitutive_Cvcal,swe+ceus+relax,constitutive,False,False,A,1.0,1.0019882456617086,0.9112699971691822,1.101737627226889,0.18980464570020283,0.19062035960864981,0.9957207409002813,0.001986271717327547,True
E8_relax_constitutive_Cvcal,swe+ceus+relax,constitutive,False,False,t0,4.0,3.9973563638904315,3.9657804892047333,4.02893223857613,0.0631517493713961,13.499999999999998,0.004677907360844156,-0.0026436361095685257,True
E8_relax_network_Cvcal,swe+ceus+relax,network,False,False,mu,2999.9999999999977,3009.574392612399,2999.447981420103,3019.7349914966544,0.006740810832777477,2.302585092994047,0.00292749694822892,0.003186382291874068,True
E8_relax_network_Cvcal,swe+ceus+relax,network,False,False,eta_s,1.5,1.4882625283805888,1.4686169873837165,1.5081708657936643,0.026576436368251796,4.605170185988092,0.005770999831692326,-0.00785575689597151,True
E8_relax_network_Cvcal,swe+ceus+relax,network,False,False,phi,0.028000000000000004,0.027964512924591158,0.025354367865065713,0.0308433634500948,0.1959705864711997,2.9957322735539917,0.06541658885916052,-0.001268199375304313,True
E8_relax_network_Cvcal,swe+ceus+relax,network,False,False,k,3.4999999999999997e-13,3.9262798730107484e-13,2.514311599172096e-13,6.131170713401362e-13,0.8913866646315292,6.907755278982139,0.1290414365638725,0.11492941188145878,True
E8_relax_network_Cvcal,swe+ceus+relax,network,False,False,D,1.0000000000000004e-06,9.94751002803932e-07,9.688500830559866e-07,1.021344349229154e-06,0.052765141060035305,4.605170185988092,0.011457804799610016,-0.005262821579169241,True
E8_relax_network_Cvcal,swe+ceus+relax,network,False,False,vmag,0.0010488088481701513,0.0010475109256816973,0.0010393338573769554,0.0010557523279303264,0.015673633652319822,4.605170185988091,0.0034034863032878053,-0.0012382868973439543,True
E8_relax_network_Cvcal,swe+ceus+relax,network,False,False,S_v,2.800000000000001e-05,2.788491125855115e-05,1.8824017049528782e-05,4.130724456163502e-05,0.785904340540329,3.1035495276192435,0.2532275813697751,-0.004118782746814986,True
E8_relax_network_Cvcal,swe+ceus+relax,network,False,False,C_v,0.0010000000000000002,0.0009971534756834618,0.0006813475238999416,0.001459336123181725,0.7616644110604839,0.8109302162163292,0.9392477870836881,-0.002850583371509785,True
E8_relax_network_Cvcal,swe+ceus+relax,network,False,False,M,95999.99999999997,94048.75052699154,62995.25803024796,140410.05231601992,0.80150763252366,6.907755278982138,0.11603011400278829,-0.02053492100849752,True
E8_relax_network_Cvcal,swe+ceus+relax,network,False,False,A,1.0,1.003437666181741,0.9128389774073578,1.1030282172788204,0.1892551026635089,0.19062035960864981,0.9928378220041981,0.003431770914130609,True
E8_relax_network_Cvcal,swe+ceus+relax,network,False,False,t0,4.0,3.997226401695125,3.965655915051639,4.028796888338611,0.06314097328697253,13.499999999999998,0.004677109132368336,-0.0027735983048748913,True
E8_relax_independent_matched,swe+ceus+relax,independent,False,False,mu,2999.9999999999977,3009.5982655642456,2999.471426189706,3019.759295254726,0.006741042777735357,2.302585092994047,0.002927597680644233,0.003194314595265979,True
E8_relax_independent_matched,swe+ceus+relax,independent,False,False,eta_s,1.5,1.4883379895687618,1.4686887601263738,1.5082501012692304,0.02658010267430822,4.605170185988092,0.005771795959936964,-0.0078050539630557525,True
E8_relax_independent_matched,swe+ceus+relax,independent,False,False,phi,0.028000000000000004,0.028040618418956446,0.025409289912390703,0.030944441345214305,0.19707853013790363,2.995732273553991,0.06578642954101478,0.0014496066323039791,True
E8_relax_independent_matched,swe+ceus+relax,independent,False,False,k,3.4999999999999997e-13,3.122144346183022e-13,1.1157409335658126e-13,8.736602758894505e-13,2.058002715119613,6.907755278982138,0.2979264076394526,-0.1142429123066151,True
E8_relax_independent_matched,swe+ceus+relax,independent,False,False,D,1.0000000000000004e-06,9.949490424202796e-07,9.690316114403554e-07,1.021559653293067e-06,0.0527885761900973,4.605170185988092,0.011462893673444321,-0.005063756782968554,True
E8_relax_independent_matched,swe+ceus+relax,independent,False,False,vmag,0.0010488088481701513,0.0010475233176806503,0.0010393457101844452,0.0010557652668715452,0.01567448506697023,4.605170185988091,0.003403671185630047,-0.0012264570201070413,True
E8_relax_independent_matched,swe+ceus+relax,independent,False,False,S_v,2.8000000000000023e-05,2.2227109520181192e-05,8.025776537580076e-06,6.155720824132155e-05,2.037308528594222,3.1035495276192435,0.6564446645570554,-0.23089181673594084,True
E8_relax_independent_matched,swe+ceus+relax,independent,False,False,M,95999.99999999997,117980.70296115152,42627.52558232842,326536.5765677444,2.0360417836364753,6.907755278982138,0.2947472371859252,0.20617288539711964,True
E8_relax_independent_matched,swe+ceus+relax,independent,False,False,A,1.0,1.0009156804175767,0.9100983478469123,1.1007955367415947,0.19023574438368032,0.19062035960864981,0.9979822972438038,0.0009152614380111568,True
E8_relax_independent_matched,swe+ceus+relax,independent,False,False,t0,4.0,3.9974326575388095,3.9658543580894117,4.029010956988207,0.06315659889879566,13.499999999999998,0.004678266585095975,-0.0025673424611905027,True
E8_relax_constitutive_Cvcal_norm,swe+ceus+relax,constitutive,True,False,mu,2999.9999999999977,3009.598019848278,2999.471186620754,3019.7590433529667,0.00674103923029984,2.302585092994047,0.002927596140012563,0.0031942329511540635,True
E8_relax_constitutive_Cvcal_norm,swe+ceus+relax,constitutive,True,False,eta_s,1.5,1.4883374990201343,1.4686882660474836,1.5082496144337623,0.0265801163008195,4.605170185988092,0.0057717989188962905,-0.00780538355802135,True
E8_relax_constitutive_Cvcal_norm,swe+ceus+relax,constitutive,True,False,phi,0.028000000000000004,0.022238589823020998,0.007966079367281073,0.062082594776528235,2.053273224340021,2.995732273553991,0.6853994405528495,-0.2303754500414108,True
E8_relax_constitutive_Cvcal_norm,swe+ceus+relax,constitutive,True,False,k,3.4999999999999997e-13,3.1224019582200873e-13,1.1158330695984997e-13,8.737323040806341e-13,2.0580025809561446,6.907755278982138,0.2979263882173013,-0.11416040445907782,True
E8_relax_constitutive_Cvcal_norm,swe+ceus+relax,constitutive,True,False,D,1.0000000000000004e-06,1.001405976981797e-06,9.690135817904217e-07,1.03488119215212e-06,0.06576328083125754,4.605170185988092,0.014280314988434522,0.0014049895216157182,True
E8_relax_constitutive_Cvcal_norm,swe+ceus+relax,constitutive,True,False,vmag,0.0010488088481701513,0.001050183221708178,0.0010430851541140265,0.0010573295907889072,0.01356365935942254,4.605170185988091,0.002945311207106303,0.0013095559093940778,True
E8_relax_constitutive_Cvcal_norm,swe+ceus+relax,constitutive,True,False,S_v,2.800000000000001e-05,2.2229050539054495e-05,8.026478149749586e-06,6.156257808828086e-05,2.037308342200759,3.1035495276192426,0.6564446044988992,-0.23080449390500135,True
E8_relax_constitutive_Cvcal_norm,swe+ceus+relax,constitutive,True,False,C_v,0.0010000000000000002,0.0009995710481625676,0.0006717027470791046,0.0014874768410127518,0.7950206662259607,0.8109302162163292,0.9803811108869516,-0.00042904386358966207,True
E8_relax_constitutive_Cvcal_norm,swe+ceus+relax,constitutive,True,False,M,95999.99999999997,117970.52295453355,42623.85084320707,326508.37526061013,2.0360416244778436,6.907755278982138,0.29474721414535343,0.20608659632119064,True
E8_relax_constitutive_Cvcal_norm,swe+ceus+relax,constitutive,True,False,A,1.0,1.000000048073282,0.9090909527938927,1.1000000528806102,0.19062035960864981,0.19062035960864981,1.0,4.807328086784323e-08,True
E8_relax_constitutive_Cvcal_norm,swe+ceus+relax,constitutive,True,False,t0,4.0,4.006560012716051,3.968746003453375,4.044374021978727,0.0756280185253516,13.499999999999998,0.005602075446322341,0.006560012716050778,True
