scenario,configuration,quantity,n_replicates,truth,contraction_median,contraction_min,contraction_max,coverage,absolute_bias_log_median,rank_min,n_par,least_fisher_eigenvalue_median,least_informed_contraction_median
L8_06,E8_relax_constitutive_Cvcal_norm,k,5,1.9999999999999983e-12,0.29993502515431125,0.299511390955509,0.30038380410266746,1.0,0.6607214756759348,12,16,0.0,1.0
L8_06,E8_relax_constitutive_Cvcal_norm,mu,5,5999.999999999995,0.002278972828873977,0.002272846212975508,0.0023053747382662483,0.6,0.0017684486895195306,12,16,0.0,1.0
L8_06,E8_relax_constitutive_Cvcal_norm,phi,5,0.06,0.6869735510489186,0.6867111429053836,0.6871255500267659,1.0,0.6965007666500993,12,16,0.0,1.0
L8_06,E8_relax_constitutive_Cvcal_norm,vmag,5,0.002999999999999999,0.007223944712936489,0.0069042024354785065,0.007452159681929345,0.8,0.010197934010656162,12,16,0.0,1.0
L8_06,E8_relax_independent_matched,D,5,3.0000000000000015e-07,0.020788522551276126,0.020431627625958584,0.021015225766445655,0.8,0.00945488689852425,15,16,0.0,1.0
L8_06,E8_relax_independent_matched,S_v,5,2.4000000000000004e-05,0.6570639216478649,0.6566399559059539,0.6571650280003619,1.0,0.2553065265074643,15,16,0.0,1.0
L8_06,E8_relax_independent_matched,eta_s,5,0.5,0.012910772376961116,0.011768063494245877,0.013292913808824688,1.0,0.009936281762148558,15,16,0.0,1.0
L8_06,E8_relax_independent_matched,k,5,1.9999999999999983e-12,0.2993741013469149,0.2988849132104565,0.29965474121775937,1.0,0.25925617079800034,15,16,0.0,1.0
L8_06,E8_relax_independent_matched,mu,5,5999.999999999995,0.0022865445286586648,0.002282075100018878,0.0023124840523443095,0.6,0.0018634054611865736,15,16,0.0,1.0
L8_06,E8_relax_independent_matched,phi,5,0.06,0.0675732599669554,0.06725559459680294,0.06763895408823306,1.0,0.008029322223149116,15,16,0.0,1.0
L8_06,E8_relax_independent_matched,vmag,5,0.002999999999999999,0.006286463819124453,0.006036111331308202,0.006304635193124492,1.0,0.0070610226731417924,15,16,0.0,1.0
L8_07,E2_ceus,D,5,2.9999999999999997e-06,0.022031896483112347,0.021782484253252715,0.0222664839210971,0.8,0.021121017979318424,6,9,0.0,1.0
L8_07,E2_ceus,S_v,5,4.800000000000004e-06,1.0,1.0,1.0,1.0,1.5386881312972491,6,9,0.0,1.0
L8_07,E2_ceus,k,5,7.000000000000004e-14,1.0,1.0,1.0,1.0,1.5079674904357532,6,9,0.0,1.0
L8_07,E2_ceus,phi,5,0.011999999999999999,0.83829946691229,0.8382991825348809,0.8383035559463948,1.0,0.43458880948529677,6,9,0.0,1.0
L8_07,E2_ceus,vmag,5,0.002999999999999999,0.006096574020829575,0.0060287041352349,0.006154281126327359,1.0,0.004482352224139063,6,9,0.0,1.0
L8_07,E2_ceus_Acal,D,5,2.9999999999999997e-06,0.022025610818861573,0.02177599961397131,0.022258839774463076,0.8,0.020657334073671763,6,9,0.0,1.0
L8_07,E2_ceus_Acal,S_v,5,4.800000000000004e-06,1.0,1.0,1.0,1.0,1.5386881312972491,6,9,0.0,1.0
L8_07,E2_ceus_Acal,k,5,7.000000000000004e-14,1.0,1.0,1.0,1.0,1.5079674904357532,6,9,0.0,1.0
L8_07,E2_ceus_Acal,phi,5,0.011999999999999999,0.0709316716325416,0.07089404870125812,0.07147073387671271,1.0,0.021504564985356467,6,9,0.0,1.0
L8_07,E2_ceus_Acal,vmag,5,0.002999999999999999,0.006096174494382866,0.006028095460473232,0.006153502880038864,1.0,0.004432012212423508,6,9,0.0,1.0
L8_07,E3_joint_independent,D,5,2.9999999999999997e-06,0.022121269856651988,0.022030001776871106,0.02233064574086685,1.0,0.020581967910883847,11,13,0.0,1.0
L8_07,E3_joint_independent,S_v,5,4.800000000000004e-06,1.0,1.0,1.0,1.0,1.5386881312972491,11,13,0.0,1.0
L8_07,E3_joint_independent,eta_s,5,4.0,0.010569581248475712,0.010427424131747512,0.010706221810278383,0.8,0.008568220191225162,11,13,0.0,1.0
L8_07,E3_joint_independent,k,5,7.000000000000004e-14,0.9996884613937431,0.9996374762993498,0.9997645958447929,1.0,1.5089184434782261,11,13,0.0,1.0
L8_07,E3_joint_independent,mu,5,5999.999999999995,0.006955470815681303,0.0069114752437201485,0.007097607588521087,0.8,0.00651183457248905,11,13,0.0,1.0
L8_07,E3_joint_independent,phi,5,0.011999999999999999,0.07103675403698277,0.07097089430761452,0.07136224444452342,1.0,0.016640397248188776,11,13,0.0,1.0
L8_07,E3_joint_independent,vmag,5,0.002999999999999999,0.006163341868686763,0.006082662473749064,0.006202101431576762,1.0,0.010811987008189305,11,13,0.0,1.0
L8_07,E4_joint_constitutive_Cvcal,C_v,5,0.0004000000000000001,1.0,1.0,1.0,1.0,0.0,11,13,0.0,1.0
L8_07,E4_joint_constitutive_Cvcal,D,5,2.9999999999999997e-06,0.022121269860155474,0.022030001782360475,0.022330645742183772,1.0,0.020581964803865205,11,13,0.0,1.0
L8_07,E4_joint_constitutive_Cvcal,S_v,5,4.800000000000001e-06,0.2701384766531384,0.2701223473001761,0.2702183962079644,1.0,0.016640397248188776,11,13,0.0,1.0
L8_07,E4_joint_constitutive_Cvcal,eta_s,5,4.0,0.010569581248475712,0.010427423630412316,0.010706221849671614,0.8,0.008568220191225162,11,13,0.0,1.0
L8_07,E4_joint_constitutive_Cvcal,k,5,7.000000000000004e-14,0.9996884613937431,0.9996374842969259,0.9997645918043668,1.0,1.508920803720624,11,13,0.0,1.0
L8_07,E4_joint_constitutive_Cvcal,mu,5,5999.999999999995,0.006955470735344507,0.006911475265975104,0.007097607783132413,0.8,0.00651183457248905,11,13,0.0,1.0
L8_07,E4_joint_constitutive_Cvcal,phi,5,0.011999999999999999,0.07103675405358632,0.07097089430761452,0.07136224443959797,1.0,0.016640397248188776,11,13,0.0,1.0
L8_07,E4_joint_constitutive_Cvcal,vmag,5,0.002999999999999999,0.0061633418657224825,0.006082662473749064,0.006202101431576762,1.0,0.010811987239619292,11,13,0.0,1.0
L8_07,E5_joint_network,C_v,5,0.0004000000000000001,1.0,1.0,1.0,1.0,0.9162907318741551,11,13,0.0,1.0
L8_07,E5_joint_network,D,5,2.9999999999999997e-06,0.02210554688552152,0.02201431585365999,0.022314623338856022,1.0,0.02103797433612975,11,13,0.0,1.0
L8_07,E5_joint_network,S_v,5,4.800000000000001e-06,0.8391376077547913,0.839135961884907,0.8391457530334866,1.0,0.91482059894469,11,13,0.0,1.0
L8_07,E5_joint_network,eta_s,5,4.0,0.010566014712105555,0.010422694667246721,0.010702883972304643,0.8,0.008444370869501228,11,13,0.0,1.0
L8_07,E5_joint_network,k,5,7.000000000000004e-14,0.4867082284054411,0.4867016906629256,0.48674655164116815,1.0,0.30077686570479045,11,13,0.0,1.0
L8_07,E5_joint_network,mu,5,5999.999999999995,0.006954154149993488,0.00691013864431397,0.0070963710599361175,0.8,0.006544150534134374,11,13,0.0,1.0
L8_07,E5_joint_network,phi,5,0.011999999999999999,0.07090888942267531,0.07084335486228997,0.07123232909135974,1.0,0.019075419549573702,11,13,0.0,1.0
L8_07,E5_joint_network,vmag,5,0.002999999999999999,0.006162641274716744,0.006082080049614397,0.00620138019146186,1.0,0.010853210758644316,11,13,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal,C_v,5,0.0004000000000000001,0.9579069564865966,0.9578994819117236,0.957909553124992,1.0,0.004633222751781574,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,D,5,2.9999999999999997e-06,0.022109693329801217,0.022018467144153713,0.022318193801525395,1.0,0.020456177293679545,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,S_v,5,4.800000000000001e-06,0.25796442352487997,0.25795216061890175,0.25803573551911985,1.0,0.011688659422766534,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,eta_s,5,4.0,0.010565939969408399,0.010422526012273276,0.010702760219854543,0.8,0.00842831934304078,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,k,5,7.000000000000004e-14,0.12911444374517045,0.12908629190110055,0.12914030940723673,1.0,0.05572529886271482,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,mu,5,5999.999999999995,0.006954127487079245,0.006910108818471048,0.007096346988024352,0.8,0.006547163917597132,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,phi,5,0.011999999999999999,0.07083547997475134,0.0707699042585851,0.07115774790546686,1.0,0.016321882174548108,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal,vmag,5,0.002999999999999999,0.006162700449228013,0.006082265802450286,0.006201485583084966,1.0,0.010808848270283278,14,16,5.3935310471007745e-12,0.9999999999973033
L8_07,E8_relax_constitutive_Cvcal_norm,C_v,5,0.0004000000000000001,0.9803608700988192,0.9803593664223237,0.9803610492462068,1.0,0.022252527042936343,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,D,5,2.9999999999999997e-06,0.02905424275815972,0.028472056753605545,0.02948423547628673,1.0,0.01968427550514562,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,S_v,5,4.800000000000001e-06,0.6560018321068782,0.65596891438585,0.6560057569876742,1.0,0.296463543789379,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,eta_s,5,4.0,0.010565960384888681,0.010422647243099485,0.010702833855427049,0.8,0.008438955442388263,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,k,5,7.000000000000004e-14,0.2970873539086014,0.2970858603455446,0.29709917452854595,1.0,0.29713412761859104,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,mu,5,5999.999999999995,0.006954139514092527,0.006910118396704798,0.007096355256136478,0.8,0.006543601834925639,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,phi,5,0.011999999999999999,0.685004356258842,0.6849749844307904,0.6850078585757735,1.0,0.31871607083231623,11,16,0.0,1.0
L8_07,E8_relax_constitutive_Cvcal_norm,vmag,5,0.002999999999999999,0.005952088886664535,0.005800376453463156,0.006114897309616907,1.0,0.006887374859385176,11,16,0.0,1.0
L8_07,E8_relax_independent_matched,D,5,2.9999999999999997e-06,0.022121270527970638,0.022030001965991072,0.022330645751763828,1.0,0.02058187377973475,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,S_v,5,4.800000000000004e-06,0.6560026851350225,0.6559697860932235,0.6560065474520903,1.0,0.028705771639017996,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,eta_s,5,4.0,0.01056595098341739,0.010422554068056285,0.010702771568004473,0.8,0.008427411484998482,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,k,5,7.000000000000004e-14,0.29708751370891656,0.297086015942054,0.29709935087872935,1.0,0.03234559981263274,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,mu,5,5999.999999999995,0.0069541323761714005,0.00691011397595427,0.007096350917058753,0.8,0.006546810026373251,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,phi,5,0.011999999999999999,0.07103675452462944,0.07097089478884033,0.07136224445001976,1.0,0.016639915634801383,14,16,9.902236523830393e-12,0.9999999999950488
L8_07,E8_relax_independent_matched,vmag,5,0.002999999999999999,0.0061633417804572935,0.006082662509125235,0.006202101329245189,1.0,0.010811991059551218,14,16,9.902236523830393e-12,0.9999999999950488
L8_08,E2_ceus,D,5,3.0000000000000015e-07,0.006971087892335555,0.006945180494023614,0.006990442656535789,1.0,0.006937076410704179,6,9,0.0,1.0
L8_08,E2_ceus,S_v,5,2.9999999999999977e-05,1.0,1.0,1.0,1.0,0.2938933324510593,6,9,0.0,1.0
L8_08,E2_ceus,k,5,1.9999999999999983e-12,1.0,1.0,1.0,1.0,1.8444397270569226,6,9,0.0,1.0
L8_08,E2_ceus,phi,5,0.011999999999999999,0.8382518500904482,0.8382517629381138,0.8382518812653721,1.0,0.43877113486063823,6,9,0.0,1.0
L8_08,E2_ceus,vmag,5,0.0004000000000000001,0.00207952096417849,0.002073235686656146,0.0020837094798736673,1.0,0.00301647524187576,6,9,0.0,1.0
L8_08,E2_ceus_Acal,D,5,3.0000000000000015e-07,0.006970897811488543,0.006944995644391647,0.006990247368784184,1.0,0.006891351378971677,6,9,0.0,1.0
L8_08,E2_ceus_Acal,S_v,5,2.9999999999999977e-05,1.0,1.0,1.0,1.0,0.2938933324510593,6,9,0.0,1.0
L8_08,E2_ceus_Acal,k,5,1.9999999999999983e-12,1.0,1.0,1.0,1.0,1.8444397270569048,6,9,0.0,1.0
L8_08,E2_ceus_Acal,phi,5,0.011999999999999999,0.06431178331030626,0.06429902990150246,0.0643163404844346,1.0,0.007378552903088753,6,9,0.0,1.0
L8_08,E2_ceus_Acal,vmag,5,0.0004000000000000001,0.002079515772238255,0.0020732302161722447,0.002083704548143983,1.0,0.0030207879699117868,6,9,0.0,1.0
L8_08,E3_joint_independent,D,5,3.0000000000000015e-07,0.006935072798969705,0.006925254966635267,0.006988015964403479,0.8,0.008945615320754996,12,13,0.0,1.0
L8_08,E3_joint_independent,S_v,5,2.9999999999999977e-05,1.0,1.0,1.0,1.0,0.2938933324510593,12,13,0.0,1.0
L8_08,E3_joint_independent,eta_s,5,4.0,0.010580810240793272,0.010433302817486853,0.010713939872586916,0.8,0.00747398472865668,12,13,0.0,1.0
L8_08,E3_joint_independent,k,5,1.9999999999999983e-12,0.9996894774195926,0.9996354884692825,0.9997641423952163,1.0,1.8395282827196873,12,13,0.0,1.0
L8_08,E3_joint_independent,mu,5,5999.999999999995,0.00696056608401277,0.0069166691367375955,0.007102921512703743,0.8,0.006459718816389071,12,13,0.0,1.0
L8_08,E3_joint_independent,phi,5,0.011999999999999999,0.06429863464666022,0.06429414355052807,0.06431584900290287,1.0,0.012616077399418835,12,13,0.0,1.0
L8_08,E3_joint_independent,vmag,5,0.0004000000000000001,0.002069808932760257,0.0020638531385104597,0.0020840065843901892,1.0,0.0009725190687470686,12,13,0.0,1.0
L8_08,E4_joint_constitutive_Cvcal,C_v,5,0.0025000000000000005,1.0,1.0,1.0,1.0,0.0,12,13,0.0,1.0
L8_08,E4_joint_constitutive_Cvcal,D,5,3.0000000000000015e-07,0.006935072798385518,0.006925254965225679,0.006988015964298502,0.8,0.008945615320754996,12,13,0.0,1.0
L8_08,E4_joint_constitutive_Cvcal,S_v,5,3e-05,0.2685612578296847,0.26856025602031147,0.2685650983744658,1.0,0.012615977436265524,12,13,0.0,1.0
L8_08,E4_joint_constitutive_Cvcal,eta_s,5,4.0,0.01058081020644532,0.010433302817486853,0.010713939937457888,0.8,0.007473983693897734,12,13,0.0,1.0
L8_08,E4_joint_constitutive_Cvcal,k,5,1.9999999999999983e-12,0.9996894764525581,0.9996354884692825,0.999764137016259,1.0,1.83953016968562,12,13,0.0,1.0
L8_08,E4_joint_constitutive_Cvcal,mu,5,5999.999999999995,0.00696056608401277,0.006916669165426933,0.007102921437854671,0.8,0.006459718810846837,12,13,0.0,1.0
L8_08,E4_joint_constitutive_Cvcal,phi,5,0.011999999999999999,0.06429863464666022,0.06429414354977597,0.06431584900275969,1.0,0.012615977436265524,12,13,0.0,1.0
L8_08,E4_joint_constitutive_Cvcal,vmag,5,0.0004000000000000001,0.0020698089327229976,0.0020638531385104597,0.0020840065844618047,1.0,0.0009725187924258805,12,13,0.0,1.0
L8_08,E5_joint_network,C_v,5,0.0025000000000000005,1.0,1.0,1.0,1.0,0.9162907318741551,12,13,0.0,1.0
L8_08,E5_joint_network,D,5,3.0000000000000015e-07,0.006934764204126674,0.0069249514954723155,0.006987686752626891,0.8,0.009100805010154644,12,13,0.0,1.0
L8_08,E5_joint_network,S_v,5,3e-05,0.8389775026758014,0.8389774008563957,0.8389778923072428,1.0,0.90785561108226,12,13,0.0,1.0
L8_08,E5_joint_network,eta_s,5,4.0,0.010577167119544215,0.010428523113824424,0.010710509582134299,0.8,0.007335591653770734,12,13,0.0,1.0
L8_08,E5_joint_network,k,5,1.9999999999999983e-12,0.4859499808257898,0.485949092491568,0.48595107943852206,0.0,3.2109625040915795,12,13,0.0,1.0
L8_08,E5_joint_network,mu,5,5999.999999999995,0.006959235472311003,0.006915310843864083,0.007101671146653917,0.8,0.006421849694307369,12,13,0.0,1.0
L8_08,E5_joint_network,phi,5,0.011999999999999999,0.06422215938411807,0.06421768582532786,0.06423927544090575,1.0,0.014603573533835679,12,13,0.0,1.0
L8_08,E5_joint_network,vmag,5,0.0004000000000000001,0.002069788746618535,0.0020638353015066248,0.002083984520529987,1.0,0.0009933423956143272,12,13,0.0,1.0
L8_08,E8_relax_constitutive_Cvcal,C_v,5,0.0025000000000000005,0.9584543930890201,0.9583943435879266,0.95855371882494,1.0,0.037895151340259225,15,16,0.0,1.0
L8_08,E8_relax_constitutive_Cvcal,D,5,3.0000000000000015e-07,0.006934669066548064,0.006924857178922785,0.0069876102496374175,0.8,0.008908170195930154,15,16,0.0,1.0
L8_08,E8_relax_constitutive_Cvcal,S_v,5,3e-05,0.25676297952856225,0.25674322055871657,0.25678790016408837,1.0,0.03638993194778806,15,16,0.0,1.0
L8_08,E8_relax_constitutive_Cvcal,eta_s,5,4.0,0.010581705013784443,0.010438063529945725,0.01071911929688125,0.8,0.0084107412088259,15,16,0.0,1.0
L8_08,E8_relax_constitutive_Cvcal,k,5,1.9999999999999983e-12,0.14459459935438282,0.14279314885523134,0.14706156714656515,1.0,0.046351988295334934,15,16,0.0,1.0
L8_08,E8_relax_constitutive_Cvcal,mu,5,5999.999999999995,0.006960616464186434,0.006916870549143248,0.007102960205378622,0.8,0.006568694923201335,15,16,0.0,1.0
L8_08,E8_relax_constitutive_Cvcal,phi,5,0.011999999999999999,0.06415117106481721,0.06414647056203343,0.06416791257674467,1.0,0.01053295720468661,15,16,0.0,1.0
L8_08,E8_relax_constitutive_Cvcal,vmag,5,0.0004000000000000001,0.00206979545743819,0.00206384074621307,0.0020839927403882874,1.0,0.0009674326829092195,15,16,0.0,1.0
L8_08,E8_relax_constitutive_Cvcal_norm,C_v,5,0.0025000000000000005,0.9804884356821251,0.9804735068976204,0.980507377774459,1.0,0.04180968763041726,12,16,0.0,1.0
L8_08,E8_relax_constitutive_Cvcal_norm,D,5,3.0000000000000015e-07,0.009468263366996911,0.009438010313702797,0.009497181817476337,1.0,0.010402133882628561,12,16,0.0,1.0
L8_08,E8_relax_constitutive_Cvcal_norm,S_v,5,3e-05,0.6588289153013958,0.6584864262252015,0.659140940385902,1.0,0.02103242706292363,12,16,0.0,1.0
L8_08,E8_relax_constitutive_Cvcal_norm,eta_s,5,4.0,0.010592330260978512,0.01045130522176163,0.010729047881524397,0.8,0.008465501868424985,12,16,0.0,1.0
L8_08,E8_relax_constitutive_Cvcal_norm,k,5,1.9999999999999983e-12,0.3006816413546337,0.30019661235945316,0.3013689926812067,1.0,0.023197404531703825,12,16,0.0,1.0
L8_08,E8_relax_constitutive_Cvcal_norm,mu,5,5999.999999999995,0.006965016102808176,0.006921611057921119,0.0071070290081426775,0.8,0.006556012408308831,12,16,0.0,1.0
L8_08,E8_relax_constitutive_Cvcal_norm,phi,5,0.011999999999999999,0.6875298531641543,0.6872204572359749,0.6877979721267559,1.0,0.04855539533638975,12,16,0.0,1.0
L8_08,E8_relax_constitutive_Cvcal_norm,vmag,5,0.0004000000000000001,0.0019771293366670144,0.001965544690451974,0.0019815594642515087,0.8,0.0026409273659728782,12,16,0.0,1.0
L8_08,E8_relax_independent_matched,D,5,3.0000000000000015e-07,0.006935072890268521,0.006925254777198741,0.00698801556947793,0.8,0.008945297031901944,15,16,0.0,1.0
L8_08,E8_relax_independent_matched,S_v,5,2.9999999999999977e-05,0.6590444458903781,0.658739839846288,0.6594534661533409,1.0,0.2599162706988256,15,16,0.0,1.0
L8_08,E8_relax_independent_matched,eta_s,5,4.0,0.010586660066737096,0.010443713427488009,0.010722969366315123,0.8,0.008174349166583772,15,16,0.0,1.0
L8_08,E8_relax_independent_matched,k,5,1.9999999999999983e-12,0.30081256791991245,0.300314188760823,0.3015109391040739,1.0,0.24892711080898167,15,16,0.0,1.0
L8_08,E8_relax_independent_matched,mu,5,5999.999999999995,0.006963095695074126,0.006919406901036742,0.007105195255233872,0.8,0.006631566597123495,15,16,0.0,1.0
L8_08,E8_relax_independent_matched,phi,5,0.011999999999999999,0.06429862938528327,0.06429414144317094,0.06431584436303045,1.0,0.012596274889372872,15,16,0.0,1.0
L8_08,E8_relax_independent_matched,vmag,5,0.0004000000000000001,0.002069808936814773,0.002063853123454624,0.002084006590193321,1.0,0.0009724988322528105,15,16,0.0,1.0
reference,E2_ceus,D,5,1.0000000000000004e-06,0.011482727344356814,0.01145915742174786,0.011516531994237175,1.0,0.010764805744488015,6,9,0.0,1.0
reference,E2_ceus,S_v,5,2.8000000000000023e-05,1.0,1.0,1.0,1.0,0.22490046096410943,6,9,0.0,1.0
reference,E2_ceus,k,5,3.4999999999999997e-13,1.0,1.0,1.0,1.0,0.10147042199834644,6,9,0.0,1.0
reference,E2_ceus,phi,5,0.028000000000000004,0.8382619544639669,0.8382618792955064,0.8382622365671352,1.0,0.15909172922108183,6,9,0.0,1.0
reference,E2_ceus,vmag,5,0.0010488088481701513,0.0034050998813712086,0.003395056054514377,0.0034227508573653528,1.0,0.001926277104908003,6,9,0.0,1.0
reference,E2_ceus_Acal,D,5,1.0000000000000004e-06,0.011481636894098382,0.011458055915685675,0.011515429052202163,1.0,0.010715629165545693,6,9,0.0,1.0
reference,E2_ceus_Acal,S_v,5,2.8000000000000023e-05,1.0,1.0,1.0,1.0,0.22490046096410943,6,9,0.0,1.0
reference,E2_ceus_Acal,k,5,3.4999999999999997e-13,1.0,1.0,1.0,1.0,0.10147042199834644,6,9,0.0,1.0
reference,E2_ceus_Acal,phi,5,0.028000000000000004,0.06577233478773918,0.06576159087857708,0.06581262651396086,1.0,0.009372918104547878,6,9,0.0,1.0
reference,E2_ceus_Acal,vmag,5,0.0010488088481701513,0.003405068594240562,0.0033950250417529664,0.003422716475744442,1.0,0.0019242563397394719,6,9,0.0,1.0
reference,E3_joint_independent,D,5,1.0000000000000004e-06,0.01146672444225962,0.011431566131298525,0.011508750907313889,1.0,0.007987979368802911,12,13,0.0,1.0
reference,E3_joint_independent,S_v,5,2.8000000000000023e-05,1.0,1.0,1.0,1.0,0.22490046096410943,12,13,0.0,1.0
reference,E3_joint_independent,eta_s,5,1.5,0.005808283411941782,0.005673555132632086,0.005918789233854285,0.8,0.004243764134797934,12,13,0.0,1.0
reference,E3_joint_independent,k,5,3.4999999999999997e-13,0.9992612998671367,0.999147514386453,0.9993042042956533,1.0,0.09158661303685989,12,13,0.0,1.0
reference,E3_joint_independent,mu,5,2999.9999999999977,0.0029372352472927556,0.002918245152918718,0.002959878295671366,1.0,0.00215727741277405,12,13,0.0,1.0
reference,E3_joint_independent,phi,5,0.028000000000000004,0.0657802552605662,0.06575147887325603,0.06579079120728941,1.0,0.008904535074568898,12,13,0.0,1.0
reference,E3_joint_independent,vmag,5,0.0010488088481701513,0.0034036711894509107,0.0033986611705644817,0.003406344948058477,0.8,0.004189402504056083,12,13,0.0,1.0
reference,E4_joint_constitutive_Cvcal,C_v,5,0.0010000000000000002,1.0,1.0,1.0,1.0,0.0,12,13,0.0,1.0
reference,E4_joint_constitutive_Cvcal,D,5,1.0000000000000004e-06,0.011466724442257546,0.011431566130221425,0.011508750907313889,1.0,0.007987980789394555,12,13,0.0,1.0
reference,E4_joint_constitutive_Cvcal,S_v,5,2.800000000000001e-05,0.2688953675019634,0.26888880986381164,0.2688977691379642,1.0,0.008904734405987824,12,13,0.0,1.0
reference,E4_joint_constitutive_Cvcal,eta_s,5,1.5,0.005808283411941782,0.0056735583696603505,0.005918789865585015,0.8,0.00424377548529975,12,13,0.0,1.0
reference,E4_joint_constitutive_Cvcal,k,5,3.4999999999999997e-13,0.9992612933693269,0.9991474723682365,0.9993042042956533,1.0,0.09157876182274549,12,13,0.0,1.0
reference,E4_joint_constitutive_Cvcal,mu,5,2999.9999999999977,0.0029372353464759597,0.002918245152918718,0.0029598784003000145,1.0,0.00215727741277405,12,13,0.0,1.0
reference,E4_joint_constitutive_Cvcal,phi,5,0.028000000000000004,0.0657802552605662,0.06575147887209991,0.06579079120511035,1.0,0.00890473440598738,12,13,0.0,1.0
reference,E4_joint_constitutive_Cvcal,vmag,5,0.0010488088481701513,0.0034036711846453798,0.003398661170036036,0.0034063449477407673,0.8,0.004189402692287736,12,13,0.0,1.0
reference,E5_joint_network,C_v,5,0.0010000000000000002,1.0,1.0,1.0,1.0,0.0,12,13,0.0,1.0
reference,E5_joint_network,D,5,1.0000000000000004e-06,0.011464679590108133,0.011429512215581283,0.011506656984428687,1.0,0.008041005895865538,12,13,0.0,1.0
reference,E5_joint_network,S_v,5,2.800000000000001e-05,0.8390113946906693,0.8390107302542509,0.8390116386776014,1.0,0.009169455966276274,12,13,0.0,1.0
reference,E5_joint_network,eta_s,5,1.5,0.005804572613699571,0.005670598088445613,0.00591410173957906,0.8,0.004336871110131979,12,13,0.0,1.0
reference,E5_joint_network,k,5,3.4999999999999997e-13,0.4859101774886102,0.48586273908857985,0.48592049939597176,1.0,0.3801201000436585,12,13,0.0,1.0
reference,E5_joint_network,mu,5,2999.9999999999977,0.0029368614396138295,0.0029176152404823265,0.0029588449499670173,1.0,0.002174096462987052,12,13,0.0,1.0
reference,E5_joint_network,phi,5,0.028000000000000004,0.06569435054624563,0.06566580557988111,0.06570482940314537,1.0,0.009169455966276274,12,13,0.0,1.0
reference,E5_joint_network,vmag,5,0.0010488088481701513,0.0034035842332782516,0.003398580146184736,0.0034062693348292663,0.8,0.004195605379808676,12,13,0.0,1.0
reference,E8_relax_constitutive_Cvcal,C_v,5,0.0010000000000000002,0.9579539105620245,0.9579504712186229,0.9579603056040045,1.0,0.01466789958157122,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,D,5,1.0000000000000004e-06,0.011464999053763879,0.01142983081390228,0.011506985564334271,1.0,0.008045730753712732,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,S_v,5,2.800000000000001e-05,0.2569057339721635,0.2569004957175144,0.25690919971061965,1.0,0.021863091475195162,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,eta_s,5,1.5,0.005800824045785347,0.005666031414846631,0.0059095629361401785,0.8,0.0042291174072675575,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,k,5,3.4999999999999997e-13,0.1318475905896671,0.13160024705345086,0.1321222815178923,1.0,0.027100863954977683,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,mu,5,2999.9999999999977,0.002936042553398111,0.0029168306012136106,0.0029578818941767933,1.0,0.0021619595142539083,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,phi,5,0.028000000000000004,0.06562006268518425,0.06559153382138387,0.0656305683194983,1.0,0.00962633127954371,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,vmag,5,0.0010488088481701513,0.0034036178780141734,0.003398617842374856,0.0034063063735098376,0.8,0.0041919268978549695,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,C_v,5,0.0010000000000000002,0.9803794071117508,0.9803787766683081,0.9803811108904142,1.0,0.001459951223999667,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,D,5,1.0000000000000004e-06,0.014320197496873327,0.014274432488854063,0.014361124679061685,1.0,0.012303353741181411,12,16,0.0,1.0
