scenario,configuration,replicate,seed,windows,level,quantity,truth,median,lo,hi,contraction,bias_log,covered,rank,n_par,least_fisher_eigenvalue,least_informed_contraction
L8_04,E3_joint_independent,3,3,swe+ceus,independent,D,2.9999999999999997e-06,3.0075158168220597e-06,2.954787801448552e-06,3.061184760543744e-06,0.007681622604862665,0.002502139310962548,True,12,13,0.0,1.0
L8_04,E3_joint_independent,3,3,swe+ceus,independent,vmag,0.0004000000000000001,0.0004105692890023147,0.00038749254389176075,0.0004350203474339689,0.025123110328995203,0.02608015926383711,True,12,13,0.0,1.0
L8_04,E3_joint_independent,3,3,swe+ceus,independent,S_v,2.4000000000000004e-05,2.2360679774997884e-05,1.4338978448964585e-06,0.0003486998755034075,1.0,-0.07074978113685049,True,12,13,0.0,1.0
L8_04,E3_joint_independent,4,4,swe+ceus,independent,mu,1999.9999999999998,1985.6906303298495,1972.5189267834216,1998.9502893184072,0.00578081498727262,-0.007180402333099245,False,12,13,0.0,1.0
L8_04,E3_joint_independent,4,4,swe+ceus,independent,eta_s,4.0,4.011264119613187,3.9471857821732685,4.076382700293645,0.0069936910061110845,0.0028120723191311647,True,12,13,0.0,1.0
L8_04,E3_joint_independent,4,4,swe+ceus,independent,phi,0.06,0.06030890861597338,0.054669306515097126,0.06653028344973448,0.06554484459697535,0.005135268840501084,True,12,13,0.0,1.0
L8_04,E3_joint_independent,4,4,swe+ceus,independent,k,1.9999999999999983e-12,3.234113757347151e-13,1.0241103869314732e-14,1.0213246471214583e-11,0.999605680566599,-1.8219773375856967,True,12,13,0.0,1.0
L8_04,E3_joint_independent,4,4,swe+ceus,independent,D,2.9999999999999997e-06,2.9505720168572692e-06,2.8996537994325774e-06,3.002384363390138e-06,0.007560070317068096,-0.016613233093922375,True,12,13,0.0,1.0
L8_04,E3_joint_independent,4,4,swe+ceus,independent,vmag,0.0004000000000000001,0.000385848320654301,0.0003631892816415825,0.00040992103588196515,0.026283591150433733,-0.036020206541686584,True,12,13,0.0,1.0
L8_04,E3_joint_independent,4,4,swe+ceus,independent,S_v,2.4000000000000004e-05,2.2360679774997884e-05,1.4338978448964585e-06,0.0003486998755034075,1.0,-0.07074978113685049,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,0,0,swe+ceus,constitutive,mu,1999.9999999999998,2012.6843202400148,1999.3098552258452,2026.148254284684,0.005791112964451105,0.006322133253640949,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,0,0,swe+ceus,constitutive,eta_s,4.0,4.029393840108052,3.9646464272099444,4.095198655615438,0.007035255793905109,0.0073215916418412075,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,0,0,swe+ceus,constitutive,phi,0.06,0.05993564535977552,0.05433203461237454,0.06611719237686363,0.0655314903241505,-0.0010731529597833855,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,0,0,swe+ceus,constitutive,k,1.9999999999999983e-12,3.068305124001058e-13,9.713837508266146e-15,9.691840455391323e-12,0.9996718072998628,-1.8746069412780528,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,0,0,swe+ceus,constitutive,D,2.9999999999999997e-06,2.9669754327833966e-06,2.915495022204091e-06,3.019364859722953e-06,0.007601646015591916,-0.011069227547599425,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,0,0,swe+ceus,constitutive,vmag,0.0004000000000000001,0.00039133922661309454,0.0003684609762783993,0.0004156380190732102,0.026161883916421696,-0.021889776013126472,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,0,0,swe+ceus,constitutive,S_v,2.4000000000000004e-05,2.3974258143910214e-05,1.579673798238578e-05,3.638504697563126e-05,0.26883876784877975,-0.0010731529597833855,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,0,0,swe+ceus,constitutive,C_v,0.0004000000000000001,0.0004000000000000001,0.0002666666666666667,0.0006000000000000003,1.0,0.0,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,1,1,swe+ceus,constitutive,mu,1999.9999999999998,2002.106160591485,1988.912958996006,2015.3868776147012,0.005742649033880064,0.0010525261956617626,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,1,1,swe+ceus,constitutive,eta_s,4.0,3.965583896989033,3.9021170846606985,4.030082978770007,0.007006845922774166,-0.008641254078450844,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,1,1,swe+ceus,constitutive,phi,0.06,0.0607409991706879,0.055059815326045876,0.06700837913105415,0.06555910529895065,0.012274347222137383,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,1,1,swe+ceus,constitutive,k,1.9999999999999983e-12,3.066048809489786e-13,9.70734237798761e-15,9.684066901246538e-12,0.9996524778637383,-1.8753425736323273,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,1,1,swe+ceus,constitutive,D,2.9999999999999997e-06,3.0562299438161247e-06,3.003416876166062e-06,3.1099716937735766e-06,0.007570409733510836,0.018569823200850877,False,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,1,1,swe+ceus,constitutive,vmag,0.0004000000000000001,0.0003976500019807992,0.00037398327915430865,0.00042281442216587895,0.02664880368572426,-0.00589232072357504,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,1,1,swe+ceus,constitutive,S_v,2.4000000000000004e-05,2.4296399668275155e-05,1.6008842530677048e-05,3.687431091344462e-05,0.26884504088600514,0.012274347222136939,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,1,1,swe+ceus,constitutive,C_v,0.0004000000000000001,0.0004000000000000001,0.0002666666666666667,0.0006000000000000003,1.0,0.0,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,2,2,swe+ceus,constitutive,mu,1999.9999999999998,2008.6010084776065,1995.2003643486767,2022.0916572327778,0.0058143219297089235,0.00429128349689023,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,2,2,swe+ceus,constitutive,eta_s,4.0,4.012476232833902,3.947576588818568,4.078442851409082,0.007081908240227234,0.003114204037430346,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,2,2,swe+ceus,constitutive,phi,0.06,0.059059685392015865,0.05354349982555477,0.06514416222264104,0.06546255542486962,-0.015796012842018037,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,2,2,swe+ceus,constitutive,k,1.9999999999999983e-12,3.146729698574831e-13,9.960973239491553e-15,9.940703139965783e-12,0.9997051104222623,-1.8493685509385678,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,2,2,swe+ceus,constitutive,D,2.9999999999999997e-06,2.959462691543855e-06,2.9073410916844223e-06,3.0125187057310995e-06,0.007716882859748648,-0.013604559936533533,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,2,2,swe+ceus,constitutive,vmag,0.0004000000000000001,0.0004080869143804745,0.00038540839598592174,0.00043209990084040604,0.024831497636743246,0.020015630051821276,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,2,2,swe+ceus,constitutive,S_v,2.4000000000000004e-05,2.362387415680637e-05,1.5566246509605673e-05,3.5852408596525655e-05,0.2688231194435416,-0.01579601284201715,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,2,2,swe+ceus,constitutive,C_v,0.0004000000000000001,0.0004000000000000001,0.0002666666666666667,0.0006000000000000003,1.0,0.0,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,3,3,swe+ceus,constitutive,mu,1999.9999999999998,1985.804792636597,1972.4691453238563,1999.2306007965537,0.0058526721940344445,-0.007122911491680206,False,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,3,3,swe+ceus,constitutive,eta_s,4.0,4.03146648607552,3.9663162829745766,4.097686838065576,0.007075710955128342,0.007835840972377772,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,3,3,swe+ceus,constitutive,phi,0.06,0.0596413853032737,0.05406950535937867,0.0657874492701745,0.06547939083058524,-0.005994844840901514,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,3,3,swe+ceus,constitutive,k,1.9999999999999983e-12,3.5774568544155797e-13,1.1328927607012834e-14,1.1296918816289966e-11,0.9995904020503172,-1.7210801014394406,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,3,3,swe+ceus,constitutive,D,2.9999999999999997e-06,3.0075158168220597e-06,2.954787801448552e-06,3.061184760543744e-06,0.007681622604862665,0.002502139310962548,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,3,3,swe+ceus,constitutive,vmag,0.0004000000000000001,0.0004105692890023147,0.00038749254389176075,0.0004350203474339689,0.025123110328995203,0.02608015926383711,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,3,3,swe+ceus,constitutive,S_v,2.4000000000000004e-05,2.3856554121309466e-05,1.5719470836980844e-05,3.6205746392178074e-05,0.26882693968942384,-0.0059948448409024024,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,3,3,swe+ceus,constitutive,C_v,0.0004000000000000001,0.0004000000000000001,0.0002666666666666667,0.0006000000000000003,1.0,0.0,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,4,4,swe+ceus,constitutive,mu,1999.9999999999998,1985.6906303298495,1972.5189267834216,1998.9502893184072,0.00578081498727262,-0.007180402333099245,False,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,4,4,swe+ceus,constitutive,eta_s,4.0,4.011264119613187,3.9471857821732685,4.076382700293645,0.0069936910061110845,0.0028120723191311647,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,4,4,swe+ceus,constitutive,phi,0.06,0.06030890861597338,0.054669306515097126,0.06653028344973448,0.06554484459697535,0.005135268840501084,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,4,4,swe+ceus,constitutive,k,1.9999999999999983e-12,3.234113757347151e-13,1.0241103869314732e-14,1.0213246471214583e-11,0.999605680566599,-1.8219773375856967,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,4,4,swe+ceus,constitutive,D,2.9999999999999997e-06,2.9505720168572692e-06,2.8996537994325774e-06,3.002384363390138e-06,0.007560070317068096,-0.016613233093922375,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,4,4,swe+ceus,constitutive,vmag,0.0004000000000000001,0.000385848320654301,0.0003631892816415825,0.00040992103588196515,0.026283591150433733,-0.036020206541686584,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,4,4,swe+ceus,constitutive,S_v,2.4000000000000004e-05,2.4123563446389358e-05,1.5895041047567017e-05,3.661181569839662e-05,0.2688418011031186,0.005135268840501084,True,12,13,0.0,1.0
L8_04,E4_joint_constitutive_Cvcal,4,4,swe+ceus,constitutive,C_v,0.0004000000000000001,0.0004000000000000001,0.0002666666666666667,0.0006000000000000003,1.0,0.0,True,12,13,0.0,1.0
L8_04,E5_joint_network,0,0,swe+ceus,network,mu,1999.9999999999998,2012.3944167190646,1999.0154109770695,2025.8629654398992,0.005793922996179336,0.006178084632286307,True,12,13,0.0,1.0
L8_04,E5_joint_network,0,0,swe+ceus,network,eta_s,4.0,4.027736810021047,3.9629396296473196,4.0935934752663,0.0070436276438703505,0.006910271487726272,True,12,13,0.0,1.0
L8_04,E5_joint_network,0,0,swe+ceus,network,phi,0.06,0.05982645509710573,0.05423851011793209,0.06599010042318008,0.06546431535010101,-0.0028966061642257124,True,12,13,0.0,1.0
L8_04,E5_joint_network,0,0,swe+ceus,network,k,1.9999999999999983e-12,2.053932407143112e-12,3.8556360200060496e-13,1.0941484909942508e-11,0.4843267456196423,0.026609022490198697,True,12,13,0.0,1.0
L8_04,E5_joint_network,0,0,swe+ceus,network,D,2.9999999999999997e-06,2.9669448824243553e-06,2.915466686370063e-06,3.0193320254686422e-06,0.007601395097334397,-0.011079524402770602,True,12,13,0.0,1.0
L8_04,E5_joint_network,0,0,swe+ceus,network,vmag,0.0004000000000000001,0.00039121055231176237,0.0003683290414945545,0.0004155135191595715,0.026174597858485332,-0.02221863509904587,True,12,13,0.0,1.0
L8_04,E5_joint_network,0,0,swe+ceus,network,S_v,2.4000000000000004e-05,5.982645509710577e-05,5.970173024815959e-06,0.0005995144051283754,0.8390060483980073,0.9133941257099298,True,12,13,0.0,1.0
L8_04,E5_joint_network,0,0,swe+ceus,network,C_v,0.0004000000000000001,0.0010000000000000002,0.00010000000000000009,0.009999999999999995,1.0,0.9162907318741551,True,12,13,0.0,1.0
L8_04,E5_joint_network,1,1,swe+ceus,network,mu,1999.9999999999998,2001.8236911012198,1988.625218747092,2015.1097614958635,0.005745764193167131,0.0009114300720050039,True,12,13,0.0,1.0
L8_04,E5_joint_network,1,1,swe+ceus,network,eta_s,4.0,3.9639694920891855,3.9004448417193256,4.028528737580467,0.007016162674308818,-0.009048440925663925,True,12,13,0.0,1.0
L8_04,E5_joint_network,1,1,swe+ceus,network,phi,0.06,0.06062362104621496,0.05495895040592067,0.06687215461012787,0.06549186916436218,0.010340041147416823,True,12,13,0.0,1.0
L8_04,E5_joint_network,1,1,swe+ceus,network,k,1.9999999999999983e-12,2.109232653242743e-12,3.961990895184288e-13,1.1228855651619275e-11,0.48414067526043664,0.053177029334595005,True,12,13,0.0,1.0
L8_04,E5_joint_network,1,1,swe+ceus,network,D,2.9999999999999997e-06,3.056200024594137e-06,3.0033893893634985e-06,3.1099392650876634e-06,0.007570132763586184,0.018560033568203238,False,12,13,0.0,1.0
L8_04,E5_joint_network,1,1,swe+ceus,network,vmag,0.0004000000000000001,0.00039750812648744696,0.0003738378593942258,0.0004226771223214445,0.026662730373997287,-0.006249169228993878,True,12,13,0.0,1.0
L8_04,E5_joint_network,1,1,swe+ceus,network,S_v,2.4000000000000004e-05,6.062362104621494e-05,6.049712802856285e-06,0.0006075037854722412,0.8390066877947311,0.9266307730215715,True,12,13,0.0,1.0
L8_04,E5_joint_network,1,1,swe+ceus,network,C_v,0.0004000000000000001,0.0010000000000000002,0.00010000000000000009,0.009999999999999995,1.0,0.9162907318741551,True,12,13,0.0,1.0
L8_04,E5_joint_network,2,2,swe+ceus,network,mu,1999.9999999999998,2008.2862729451874,1994.878467624813,2021.78419365175,0.005818354243335641,0.004134577315704213,True,12,13,0.0,1.0
L8_04,E5_joint_network,2,2,swe+ceus,network,eta_s,4.0,4.010667025527069,3.9457082625280155,4.0766952139903525,0.007091636115607621,0.0026632068959764332,True,12,13,0.0,1.0
L8_04,E5_joint_network,2,2,swe+ceus,network,phi,0.06,0.05896631032104201,0.05346426520774388,0.06503457476441303,0.06539488156872884,-0.017378292913301507,True,12,13,0.0,1.0
L8_04,E5_joint_network,2,2,swe+ceus,network,k,1.9999999999999983e-12,2.0916727004063037e-12,3.924135838796384e-13,1.1149192753141117e-11,0.48449979707688257,0.0448169004420329,True,12,13,0.0,1.0
L8_04,E5_joint_network,2,2,swe+ceus,network,D,2.9999999999999997e-06,2.959436575650189e-06,2.9073172369121477e-06,3.0124902553111964e-06,0.007716613800898019,-0.013613384514377103,True,12,13,0.0,1.0
L8_04,E5_joint_network,2,2,swe+ceus,network,vmag,0.0004000000000000001,0.0004079648946391883,0.00038528340147936396,0.00043198163901924123,0.024842494244123322,0.019716581043297765,True,12,13,0.0,1.0
L8_04,E5_joint_network,2,2,swe+ceus,network,S_v,2.4000000000000004e-05,5.896631032104197e-05,5.884363892671007e-06,0.0005908923744855521,0.8390044383518843,0.8989124389608527,True,12,13,0.0,1.0
L8_04,E5_joint_network,2,2,swe+ceus,network,C_v,0.0004000000000000001,0.0010000000000000002,0.00010000000000000009,0.009999999999999995,1.0,0.9162907318741551,True,12,13,0.0,1.0
L8_04,E5_joint_network,3,3,swe+ceus,network,mu,1999.9999999999998,1985.406837828835,1972.0602401808399,1998.843763178362,0.005858672299396394,-0.00732333133636498,False,12,13,0.0,1.0
L8_04,E5_joint_network,3,3,swe+ceus,network,eta_s,4.0,4.029167414674263,3.9639228870449097,4.095485840183792,0.0070901157352621525,0.007265396639609456,True,12,13,0.0,1.0
L8_04,E5_joint_network,3,3,swe+ceus,network,phi,0.06,0.059640098267445686,0.05407398864519876,0.06577915575433328,0.06540962928441467,-0.006016424650097996,True,12,13,0.0,1.0
L8_04,E5_joint_network,3,3,swe+ceus,network,k,1.9999999999999983e-12,2.6835587644681188e-12,5.055150962216423e-13,1.4245840917866827e-11,0.4833179869424006,0.29399663027666634,True,12,13,0.0,1.0
L8_04,E5_joint_network,3,3,swe+ceus,network,D,2.9999999999999997e-06,3.007656882461315e-06,2.9549319474381975e-06,3.0613225900039495e-06,0.007680806387267065,0.0025490425825172025,True,12,13,0.0,1.0
L8_04,E5_joint_network,3,3,swe+ceus,network,vmag,0.0004000000000000001,0.00041037328538138883,0.0003872914593671185,0.00043483074382768763,0.025141161236970792,0.025602650529934934,True,12,13,0.0,1.0
L8_04,E5_joint_network,3,3,swe+ceus,network,S_v,2.4000000000000004e-05,5.96400982674457e-05,5.951596926469702e-06,0.0005976448615885089,0.8390047801825768,0.9102743072240571,True,12,13,0.0,1.0
L8_04,E5_joint_network,3,3,swe+ceus,network,C_v,0.0004000000000000001,0.0010000000000000002,0.00010000000000000009,0.009999999999999995,1.0,0.9162907318741551,True,12,13,0.0,1.0
L8_04,E5_joint_network,4,4,swe+ceus,network,mu,1999.9999999999998,1985.3919200315731,1972.2135027971083,1998.6583960287223,0.005784644427709929,-0.0073308450877140885,False,12,13,0.0,1.0
L8_04,E5_joint_network,4,4,swe+ceus,network,eta_s,4.0,4.00955637674996,3.9454095877251554,4.074746101989803,0.007004228673854316,0.0023862448393101587,True,12,13,0.0,1.0
L8_04,E5_joint_network,4,4,swe+ceus,network,phi,0.06,0.060236414304204434,0.05460916406198089,0.0664435295898237,0.06547671195649363,0.003932495995361052,True,12,13,0.0,1.0
L8_04,E5_joint_network,4,4,swe+ceus,network,k,1.9999999999999983e-12,2.2628786924503535e-12,4.2553614072877715e-13,1.2033337445736571e-11,0.4838165483486614,0.12349057990449452,True,12,13,0.0,1.0
L8_04,E5_joint_network,4,4,swe+ceus,network,D,2.9999999999999997e-06,2.950596788704758e-06,2.899681102448407e-06,3.00240650675818e-06,0.007559627189237651,-0.016604837520670657,True,12,13,0.0,1.0
L8_04,E5_joint_network,4,4,swe+ceus,network,vmag,0.0004000000000000001,0.00038569712071604404,0.0003630341918461035,0.0004097748153477223,0.026298866452881226,-0.036412147008404894,True,12,13,0.0,1.0
L8_04,E5_joint_network,4,4,swe+ceus,network,S_v,2.4000000000000004e-05,6.02364143042045e-05,6.011078728760532e-06,0.0006036230387180341,0.8390063360327312,0.920223227869517,True,12,13,0.0,1.0
L8_04,E5_joint_network,4,4,swe+ceus,network,C_v,0.0004000000000000001,0.0010000000000000002,0.00010000000000000009,0.009999999999999995,1.0,0.9162907318741551,True,12,13,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,mu,1999.9999999999998,2012.397329394706,1999.0290787695862,2025.854978481646,0.005789241413104661,0.0061795319994173425,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,eta_s,4.0,4.02775350022369,3.963029424411483,4.093534647670021,0.0070355868723722785,0.006914415295738108,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,phi,0.06,0.0597788772664791,0.054202663202170785,0.06592875619251223,0.06537455475889813,-0.0036921866320183128,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,k,1.9999999999999983e-12,2.0364858458745813e-12,1.2450404262621198e-12,3.3310360956700198e-12,0.14246529522416376,0.018078517301059804,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,D,2.9999999999999997e-06,2.966697019000515e-06,2.9152199226734066e-06,3.019083100418478e-06,0.007601871942575599,-0.011163069526693548,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,vmag,0.0004000000000000001,0.0003914662277354028,0.00036859367317834056,0.0004157581060357477,0.026146424513380135,-0.021565299164588936,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,S_v,2.4000000000000004e-05,2.2863791759005172e-05,1.5345018457704786e-05,3.40666239692059e-05,0.2569726172352259,-0.04849931701309096,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,C_v,0.0004000000000000001,0.0003824727529940748,0.0002593235728696279,0.0005641037764677486,0.958358218509777,-0.044807130381072646,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,mu,1999.9999999999998,2001.8472422640405,1988.659295264328,2015.122646148138,0.005741099188729343,0.0009231948564805137,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,eta_s,4.0,3.964104544815506,3.9006543287041624,4.028586877486101,0.007007634194079076,-0.009014371433955226,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,phi,0.06,0.06057095398870988,0.05491861716823716,0.06680504091833411,0.06540175192265817,0.009470908831795466,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,k,1.9999999999999983e-12,1.9604715483477618e-12,1.2035329218161167e-12,3.1934720041404033e-12,0.14126837954279012,-0.01996215036194826,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,D,2.9999999999999997e-06,3.0559193808320937e-06,3.003109489151139e-06,3.109657938174233e-06,0.007570726541760922,0.018468201670419404,False,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,vmag,0.0004000000000000001,0.0003977952430642452,0.0003741347037249135,0.00042295209139671337,0.026631591366481626,-0.005527138868595571,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,S_v,2.4000000000000004e-05,2.3097761382698767e-05,1.5502233630032802e-05,3.44148200591247e-05,0.2569648595820773,-0.03831812735614015,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,C_v,0.0004000000000000001,0.00038133395401043313,0.0002585562841804532,0.0005624136537317414,0.9583120695923149,-0.04778903618793606,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,mu,1999.9999999999998,2008.3346345368282,1994.9386279149137,2021.8205953011422,0.005813076539232352,0.004158658050608999,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,eta_s,4.0,4.010945799509353,3.946067128470343,4.076891163490666,0.007082324363135522,0.0027327126147083103,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,phi,0.06,0.05894032499635354,0.053447787772274484,0.06499730027138487,0.0653063989032855,-0.01781907090750412,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,k,1.9999999999999983e-12,1.8208041042480176e-12,1.1124382449125784e-12,2.9802351736899905e-12,0.1426582082924882,-0.0938689615220909,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,D,2.9999999999999997e-06,2.959248284651105e-06,2.9071307188031045e-06,3.012300187800264e-06,0.007716844330677337,-0.013677010473045925,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,vmag,0.0004000000000000001,0.0004081803581432432,0.00038550664386143783,0.0004321876352248579,0.02482023527295915,0.020244583891629198,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,S_v,2.4000000000000004e-05,2.2773102732646697e-05,1.528413284817813e-05,3.3931542811308344e-05,0.25697344912969694,-0.0524736954953795,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,C_v,0.0004000000000000001,0.0003863755880894043,0.0002619644241875926,0.0005698716363277222,0.9584085183935867,-0.034654624587874494,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,mu,1999.9999999999998,1985.5508016641543,1972.2210888830602,1998.9706063947908,0.005850809753900778,-0.007250822965109371,False,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,eta_s,4.0,4.030001599382106,3.964879095665155,4.0961937297857824,0.007075269944096032,0.0074724117076312435,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,phi,0.06,0.05954794063538089,0.053997433461902264,0.06566899584989881,0.06532305774194809,-0.007562849128239346,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,k,1.9999999999999983e-12,1.8482352650287815e-12,1.1293464808418223e-12,3.0247347938337936e-12,0.14262003306509277,-0.07891590752740996,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,D,2.9999999999999997e-06,3.0073427916997656e-06,2.9546190189337854e-06,3.0610073951436994e-06,0.007681444878778895,0.002444606745825695,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,vmag,0.0004000000000000001,0.00041064579842218466,0.0003875733763740652,0.0004350917324079579,0.025113447284837387,0.02626649149582594,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,S_v,2.4000000000000004e-05,2.3191890715060467e-05,1.5565218717549356e-05,3.4555492261273604e-05,0.2569727469787055,-0.03425115092232289,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,C_v,0.0004000000000000001,0.0003894658735063091,0.0002640611543665728,0.0005744262801163979,0.9583944854796899,-0.02668830179408399,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,mu,1999.9999999999998,1985.4615093560526,1972.2943580364954,1998.7165653401269,0.0057794795335265724,-0.007295795028212204,False,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,eta_s,4.0,4.009955558005679,3.945891767965691,4.0750594599989665,0.006994390600678401,0.0024857973455714166,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,phi,0.06,0.060214850011271526,0.05459685083161697,0.06641093958079014,0.06538821688215893,0.003574437600775582,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,k,1.9999999999999983e-12,1.8157388514859714e-12,1.102182759055167e-12,2.991253083673555e-12,0.1445331820211717,-0.0966547149694783,True,15,16,0.0,1.0
L8_04,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,D,2.9999999999999997e-06,2.9504111207393397e-06,2.8994967498725815e-06,3.0022195340501437e-06,0.007559910055090064,-0.016667765064008577,True,15,16,0.0,1.0
